PROJECT NUMBER,BUILDING ID,PROJECT DESCRIPTION,SCHOOL NAME,SCHOOL ADDRESS,SED APPROVED ESTIMATE,DATE APPLICATION SUBMITTED TO SED,BOROUGH,POSTCODE,LATITUDE,LONGITUDE,COMMUNITY BOARD,COUNCIL DISTRICT,CENSUS TRACT (2020),BIN,BBL,NTA (2020)
1F3D,Q102,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 102 - QUEENS,55-24 VAN HORN STREET,99640,03/13/2023,QUEENS,11373,40.733514,-73.877857,404,30,479,4437597,4028790031,QN0401
1F3E,Q204,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,ENERGY TECH HIGH SCHOOL,36-41 28 STREET,50000,03/13/2023,QUEENS,11106,40.757065,-73.932664,401,26,51,4004156,4003430001,QN0105
1F3F,Q667,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,Q004 SPED - QUEENS,24-30 SKILLMAN AVENUE,50000,03/13/2023,QUEENS,11101,40.742302,-73.945605,402,26,104,4000744,4001000001,QN0201
1F3G,Q161,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 161 - QUEENS,101-33 124TH STREET,50000,03/13/2023,QUEENS,11419,40.690798,-73.821657,409,29,156,4200748,4094910001,QN0903
1F3H,Q045,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 45 - QUEENS,126-28 150 STREET,198431,03/13/2023,QUEENS,11436,40.672727,-73.788164,412,28,788,4262725,4121040001,QN1203
1F3I,Q048,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 48 - QUEENS,155-02 108 AVENUE,269765,03/13/2023,QUEENS,11433,40.694119,-73.797003,412,28,25401,4216099,4101440042,QN1202
1F3J,Q174,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 174 - QUEENS,65-10 DIETERLE CRESCENT,291761,03/13/2023,QUEENS,11374,40.720924,-73.86135,406,30,69702,4073904,4031340024,QN0601
1F3K,Q068,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 68 - QUEENS,59-09 ST FELIX AVENUE,49560,03/13/2023,QUEENS,11385,40.696556,-73.897405,405,30,557,4437837,4035790001,QN0502
1F3L,Q087,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 87 - QUEENS,67-54 80 STREET,49824,03/13/2023,QUEENS,11379,40.711815,-73.871238,405,30,621,4091737,4037820027,QN0504
1F3M,Q068,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 68 - QUEENS,59-09 ST FELIX AVENUE,75000,03/13/2023,QUEENS,11385,40.696556,-73.897405,405,30,557,4437837,4035790001,QN0502
1F3N,Q420,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,EXCELSIOR PREP HIGH SCHOOL - Q,143-10 SPRINGFIELD BOULEVARD,99647,03/13/2023,QUEENS,11413,40.668235,-73.756839,412,31,330,4280845,4130570056,QN1204
1F3O,Q138,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 138 - QUEENS,251-11 WELLER AVENUE,100000,03/13/2023,QUEENS,11422,40.659728,-73.735176,413,31,660,4288640,4135780001,QN1307
1F3P,Q420,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,QUEENS PREPARATORY ACADEMY - Q,143-10 SPRINGFIELD BOULEVARD,199317,03/13/2023,QUEENS,11413,40.668235,-73.756839,412,31,330,4280845,4130570056,QN1204
1F3Q,Q043,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 43 - QUEENS,160 BEACH 29TH STREET,181875,03/13/2023,QUEENS,11691,40.593834,-73.76174,414,31,99802,4467711,4158200001,QN1401
1F3R,Q215,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 362 - QUEENS,535 BRIAR PLACE,99085,03/13/2023,QUEENS,11691,40.5993,-73.758206,414,31,99801,4301194,4157720031,QN1401
1F3T,Q225,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,I.S. 318 - QUEENS,1-90 BEACH 110 STREET,148857,03/13/2023,QUEENS,11694,40.580928,-73.831836,414,32,938,4303853,4161810001,QN1403
1F3U,Q273,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 273 - QUEENS,88-07 102ND STREET,197994,03/13/2023,QUEENS,11418,40.693606,-73.844631,409,29,28,4539360,4092880101,QN0902
1F3V,Q053,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,I.S. 319 - QUEENS,10-45 NAMEOKE STREET,99168,03/13/2023,QUEENS,11691,40.603622,-73.749097,414,31,103202,4298234,4155570025,QN1401
1F3W,R016,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 16 - STATEN ISLAND,195 DANIEL LOW TERRACE,89315,03/13/2023,STATEN IS,10301,40.63943,-74.080005,501,49,11,5000291,5000180015,SI0101
1F3X,R059,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,THE HARBOR VIEW SCHOOL - R,300 RICHMOND TERRACE,98959,03/13/2023,STATEN IS,10301,40.64789,-74.083406,501,49,7,5000126,5000140032,SI0101
1F3Y,R052,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 52 - STATEN ISLAND,450 BUEL AVENUE,74735,03/13/2023,STATEN IS,10305,40.582744,-74.088509,502,50,11201,5053746,5037050001,SI0202
1F3Z,R058,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 58 - STATEN ISLAND,77 MARSH AVENUE,48850,03/13/2023,STATEN IS,10314,40.583139,-74.161862,502,51,27702,5145698,5024500305,SI0204
1F40,R445,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,PORT RICHMOND HS - R,85 ST JOSEPHS AVENUE,50000,03/13/2023,STATEN IS,10302,40.634573,-74.141818,501,49,213,5026076,5011210001,SI0106
1F41,R026,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 26 - STATEN ISLAND,4108 VICTORY BOULEVARD,74728,03/13/2023,STATEN IS,10314,40.591702,-74.190648,502,50,29102,5107386,5026340001,SI0204
1F42,R011,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 11 - STATEN ISLAND,50 JEFFERSON STREET,74431,03/13/2023,STATEN IS,10304,40.590562,-74.097704,502,50,9602,,,SI0201
1F43,R025,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,R025 SPED - STATEN ISLAND,4210 ARTHUR KILL ROAD,49293,03/13/2023,STATEN IS,10309,40.539795,-74.237549,503,51,22602,5086781,5073150007,SI0305
1F44,R039,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 39 - STATEN ISLAND,99 MACFARLAND AVENUE,138772,03/13/2023,STATEN IS,10305,40.597653,-74.070052,502,50,2002,5045488,5030970014,SI0201
1F45,R825,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,R025 SPED - STATEN ISLAND,6581 HYLAN BOULEVARD,100000,03/13/2023,STATEN IS,10309,40.509084,-74.22093,503,51,198,5123970,5076640001,SI0304
1F46,R032,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 32 - STATEN ISLAND,232 BARLOW AVENUE,99015,03/13/2023,STATEN IS,10308,40.558966,-74.155517,503,51,14608,5070651,5054440012,SI0302
1F47,R042,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 42 - STATEN ISLAND,380 GENESEE AVENUE,100000,03/13/2023,STATEN IS,10312,40.552523,-74.169464,503,51,17012,5074394,5056050001,SI0302
1F48,R005,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 5 - STATEN ISLAND,348 DEISIUS STREET,100000,03/13/2023,STATEN IS,10312,40.530169,-74.187635,503,51,176,5082407,5065660001,SI0304
1F49,R058,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 58 - STATEN ISLAND,77 MARSH AVENUE,100000,03/13/2023,STATEN IS,10314,40.583139,-74.161862,502,51,27702,5145698,5024500305,SI0204
1F4A,R006,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 6 - STATEN ISLAND,555 PAGE AVENUE,99143,03/13/2023,STATEN IS,10307,40.510735,-74.231109,503,51,24401,5131697,5077600001,SI0305
1F4B,R455,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,TOTTENVILLE HS - STATEN ISLAND,100 LUTEN AVENUE,198459,03/13/2023,STATEN IS,10312,40.528092,-74.192032,503,51,198,5082634,5066130001,SI0304
1F4C,X154,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 154 - BRONX,333 EAST 135 STREET,157442,03/13/2023,BRONX,10454,40.808039,-73.926219,201,8,23,2097030,2022980001,BX0101
1F4D,X020,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 20 - BRONX,3050 WEBSTER AVENUE,99041,03/13/2023,BRONX,10467,40.870002,-73.878875,207,11,425,2086851,2033300001,BX0703
1F4E,X177,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,BEDFORD PARK ELEMENTARY SCHOOL,3177 WEBSTER AVENUE,83701,03/13/2023,BRONX,10467,40.872551,-73.875374,207,11,425,2098420,2033530040,BX0703
1F4F,X008,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 8 - BRONX,3010 BRIGGS AVENUE,98956,03/13/2023,BRONX,10458,40.872612,-73.883574,207,11,415,2094734,2032990060,BX0702
1F4G,X033,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 33 - BRONX,2424 JEROME AVENUE,498250,03/13/2023,BRONX,10468,40.86185,-73.90176,205,14,239,2014099,2031880020,BX0503
1F4H,X306,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 306 - BRONX,40 WEST TREMONT AVENUE,78723,03/13/2023,BRONX,10453,40.851815,-73.91118,205,14,217,2098721,2028620014,BX0501
1F4I,X410,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,DREAMYARD PREPARATORY SCHOOL,240 EAST 172 STREET,74728,03/13/2023,BRONX,10457,40.840422,-73.91091,204,16,225,2007806,2028170002,BX0403
1F4J,X145,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,M.S. 594 - BRONX,1000 TELLER AVENUE,49559,03/13/2023,BRONX,10456,40.827941,-73.914374,204,16,173,2097111,2024240001,BX0401
1F4K,X194,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S./I.S. 194 - BRONX,2365 WATERBURY AVENUE,100000,03/13/2023,BRONX,10462,40.834782,-73.846632,210,18,96,2103494,2038340070,BX1001
1F4L,X174,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,BRONX MATH PREP - BRONX,456 WHITE PLAINS ROAD,74400,03/13/2023,BRONX,10473,40.814833,-73.85658,209,18,4,2020580,2034780018,BX0902
1F4M,X160,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 160 - BRONX,4140 HUTCHINSON RIVER PARKWAY,150000,03/13/2023,BRONX,10475,40.864687,-73.824299,210,12,30201,2072352,2051350200,BX1004
1F4N,X086,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 86 - BRONX,2756 RESERVOIR AVENUE,49591,03/13/2023,BRONX,10468,40.869835,-73.89874,207,11,409,2100971,2032470070,BX0702
1F4O,X081,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 81 - BRONX,5550 RIVERDALE AVENUE,49625,03/13/2023,BRONX,10471,40.903553,-73.905229,208,11,337,2084806,2058501550,BX0803
1F4P,X101,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,I.S. 101 - BRONX,2750 LAFAYETTE AVENUE,74469,03/13/2023,BRONX,10465,40.827471,-73.829753,210,13,152,2080231,2055470001,BX1002
1F4Q,X135,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,PELHAM ACADEMY OF ACADEMICS AN,2441 WALLACE AVENUE,52676,03/13/2023,BRONX,10467,40.862109,-73.864577,211,13,330,2051313,2044320001,BX1104
1F4R,X071,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 71 - BRONX,3040 ROBERTS AVENUE,99182,03/13/2023,BRONX,10461,40.845787,-73.829829,210,13,26602,2046140,2041710001,BX1003
1F4T,X072,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 72 - BRONX,2951 DEWEY AVENUE,96650,03/13/2023,BRONX,10465,40.822604,-73.818247,210,13,158,2077162,2054400001,BX1002
1F4U,X105,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 105 - BRONX,725 BRADY AVENUE,99241,03/13/2023,BRONX,10462,40.852398,-73.866617,211,13,22404,2048794,2042880001,BX1101
1F4V,X101,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 304 - BRONX,2750 LAFAYETTE AVENUE,75000,03/13/2023,BRONX,10465,40.827471,-73.829753,210,13,152,2080231,2055470001,BX1002
1F4W,X023,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 23 - BRONX,2151 WASHINGTON AVENUE,49440,03/13/2023,BRONX,10457,40.85294,-73.894742,206,15,395,2090472,2030370079,BX0602
1F4X,X465,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,EAGLE ACADEMY FOR YOUNG MEN -,4143 3RD AVENUE,49824,03/13/2023,BRONX,10457,40.844958,-73.89705,206,15,395,2117666,2029230018,BX0602
1F4Y,Q226,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,I.S. 226 - QUEENS,121-10 ROCKAWAY BOULEVARD,421003,03/13/2023,QUEENS,11420,40.675771,-73.816938,410,28,840,4253607,4117140100,QN1001
1F4Z,K221,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 221 - BROOKLYN,791 EMPIRE BOULEVARD,143900,03/13/2023,BROOKLYN,11213,40.663701,-73.936049,309,41,355,3038372,3014230014,BK0901
1F50,X819,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 207 - BRONX,3030 GODWIN TERRACE,269368,03/13/2023,BRONX,10463,40.878322,-73.906556,208,11,289,2083138,2057010105,BX0802
1F51,K009,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,PUBLIC SCHOOL 9 THE SARAH SMIT,80 UNDERHILL AVENUE,60176,03/13/2023,BROOKLYN,11238,40.678297,-73.965541,308,35,205,3028204,3011450026,BK0801
1F52,K039,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 39 - BROOKLYN,417 6TH AVENUE,48582,03/13/2023,BROOKLYN,11215,40.668916,-73.983195,306,39,153,3021932,3010000001,BK0602
1F53,K067,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 67 - BROOKLYN,51 ST EDWARDS STREET,124560,03/13/2023,BROOKLYN,11205,40.695633,-73.978215,302,35,2901,3332507,3020390002,BK0203
1F54,K099,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 99 - BROOKLYN,1120 EAST 10 STREET,64684,03/13/2023,BROOKLYN,11230,40.621565,-73.965595,312,44,454,3171478,3065350011,BK1204
1F55,K107,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 107 - BROOKLYN,1301 8TH AVENUE,49821,03/13/2023,BROOKLYN,11215,40.663251,-73.981289,306,39,167,3026517,3011010001,BK0602
1F56,K495,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,ORIGINS HIGH SCHOOL,3000 AVENUE X,89675,03/13/2023,BROOKLYN,11235,40.594124,-73.937696,315,46,626,3203631,3074250002,BK1503
1F57,K746,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,SUNSET SCHOOL OF CULTURAL LEAR,270 59TH STREET,99638,03/13/2023,BROOKLYN,11220,40.643211,-74.020802,307,38,22,3424758,3008610037,BK0702
1F58,M149,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 149 - MANHATTAN,34 WEST 118 STREET,124549,03/13/2023,MANHATTAN,10026,40.802512,-73.94681,110,9,190,1051434,1016010001,MN1001
1F59,M440,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,JAMES BALDWIN SCHOOL - MANHATT,351 WEST 18 STREET,49818,03/13/2023,MANHATTAN,10011,40.742867,-74.002136,104,3,89,1013096,1007420007,MN0401
1F5A,Q019,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 19 - QUEENS,98-02 ROOSEVELT AVENUE,49822,03/13/2023,QUEENS,11368,40.749381,-73.867354,404,21,40901,4000000,4016070001,QN0402
1F5B,Q171,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 171 - QUEENS,14-14 29 AVENUE,149480,03/13/2023,QUEENS,11102,40.771336,-73.929086,401,22,83,4006046,4005370014,QN0102
1F5C,Q198,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 333 - QUEENS,3-65 BEACH 56 STREET,136110,03/13/2023,QUEENS,11692,40.593967,-73.786182,414,31,97204,4301929,4158940011,QN1402
1F5D,Q212,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 212 - QUEENS,34-25 82ND STREET,115593,03/13/2023,QUEENS,11372,40.753078,-73.884906,403,25,283,4437128,4014430019,QN0301
1F5E,Q245,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 305 - QUEENS,378 SENECA AVENUE,49821,03/13/2023,QUEENS,11385,40.707121,-73.914998,405,34,53901,4538307,4034280015,QN0502
1F5F,Q247,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 128 - QUEENS,69-10 65TH DRIVE,74731,03/13/2023,QUEENS,11379,40.715344,-73.886215,405,30,659,4070445,4030270037,QN0504
1F5G,Q268,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 268 - QUEENS,92-07 175 STREET,64770,03/13/2023,QUEENS,11433,40.707537,-73.785626,412,27,444,4217573,4102150001,QN1201
1F5H,Q404,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,ACAD FOR CAREERS IN TV AND FIL,1-50 51ST AVENUE,49816,03/13/2023,QUEENS,11101,40.742956,-73.959196,402,26,101,4538588,4000060008,QN0201
1F5I,Q595,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,QUEENS SATELLITE HS FOR OPPORT,162-02 HILLSIDE AVENUE,149782,03/13/2023,QUEENS,11432,40.70848,-73.800065,412,24,44602,4209031,4097680022,QN1201
1F5J,R002,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,I.S. 2 - STATEN ISLAND,333 MIDLAND AVENUE,74730,03/13/2023,STATEN IS,10306,40.576725,-74.100726,502,50,11203,5053571,5036960100,SI0202
1F5K,R030,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 30 - STATEN ISLAND,200 WARDWELL AVENUE,74735,03/13/2023,STATEN IS,10314,40.618439,-74.132645,501,50,201,5113069,5004230009,SI0105
1F5L,X025,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 25 - BRONX,811 EAST 149 STREET,136517,03/13/2023,BRONX,10455,40.812619,-73.906063,201,8,79,2004772,2026640001,BX0102
1F5M,X028,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 28 - BRONX,1861 ANTHONY AVENUE,99648,03/13/2023,BRONX,10457,40.848057,-73.903522,205,15,23302,2007603,2028040031,BX0502
1F5N,X070,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 70 - BRONX,1691 WEEKS AVENUE,149473,03/13/2023,BRONX,10457,40.844253,-73.907616,204,15,22902,2007387,2027930028,BX0403
1F5O,X072,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 72 - BRONX,2951 DEWEY AVENUE,99650,03/13/2023,BRONX,10465,40.822604,-73.818247,210,13,158,2077162,2054400001,BX1002
1F5P,X101,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 304 - BRONX,2750 LAFAYETTE AVENUE,74735,03/13/2023,BRONX,10465,40.827471,-73.829753,210,13,152,2080231,2055470001,BX1002
1F5Q,X161,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 161 - BRONX,628 TINTON AVENUE,58227,03/13/2023,BRONX,10455,40.814916,-73.905518,201,8,79,2004773,2026640029,BX0102
1F5R,X174,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,BRONX MATH PREP - BRONX,456 WHITE PLAINS ROAD,99630,03/13/2023,BRONX,10473,40.814833,-73.85658,209,18,4,2020580,2034780018,BX0902
1F5T,X368,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,M.S./H.S. 368 - BRONX,2975 TIBBETT AVENUE,99641,03/13/2023,BRONX,10463,40.879368,-73.909896,208,11,29302,2112838,2057160725,BX0803
1F5U,K001,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 1 - BROOKLYN,309 47TH STREET,174386,03/13/2023,BROOKLYN,11220,40.649042,-74.012289,307,38,80,3011821,3007550022,BK0702
1F5V,K008,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 8 - BROOKLYN,37 HICKS STREET,174387,03/13/2023,BROOKLYN,11201,40.70071,-73.993241,302,33,1,3001540,3002110001,BK0201
1F5W,K078,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,I.S. 78 - BROOKLYN,1420 EAST 68 STREET,124552,03/13/2023,BROOKLYN,11234,40.621224,-73.91287,318,46,69602,3236496,3083880002,BK1802
1F5X,K117,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,BROOKLYN COMMUNITY ARTS & MEDI,300 WILLOUGHBY AVENUE,75671,03/13/2023,BROOKLYN,11205,40.692642,-73.958794,303,33,235,3055165,3019260010,BK0301
1F5Y,K147,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,YOUNG WOMEN'S LEADERSHIP SCHOO,325 BUSHWICK AVENUE,99638,03/13/2023,BROOKLYN,11206,40.705204,-73.939407,301,34,485,3071418,3030910001,BK0104
1F5Z,K150,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 150 - BROOKLYN,364 SACKMAN STREET,149462,03/13/2023,BROOKLYN,11212,40.66896,-73.904726,316,41,908,3084012,3037440009,BK1602
1F60,K152,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 152 - BROOKLYN,725 EAST 23 STREET,398570,03/13/2023,BROOKLYN,11210,40.632562,-73.954724,314,45,772,3205780,3075510026,BK1401
1F61,K181,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 181 - BROOKLYN,1023 NEW YORK AVENUE,99642,03/13/2023,BROOKLYN,11203,40.648138,-73.946367,317,45,856,3327776,3049040010,BK1701
1F62,K188,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 188 - BROOKLYN,3314 NEPTUNE AVENUE,94659,03/13/2023,BROOKLYN,11224,40.577217,-74.000194,313,47,328,3188726,3070060001,BK1302
1F63,K212,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 212 - BROOKLYN,87 BAY 49 STREET,49817,03/13/2023,BROOKLYN,11214,40.587616,-73.985948,313,47,31401,3187407,3069170001,BK1301
1F64,K226,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 226 - BROOKLYN,6006 23 AVENUE,64571,03/13/2023,BROOKLYN,11204,40.615252,-73.97635,312,44,446,3172071,3065490024,BK1204
1F65,K229,INDOOR BUILDING IMPROVEMENT - COMPUTER ROOM WIRING TO UPGRADE COMPUTER LABS,P.S. 229 - BROOKLYN,1400 BENSON AVENUE,129686,03/13/2023,BROOKLYN,11228,40.610963,-74.013376,311,50,170,3167212,3063910024,BK1102
